block_id,drug_row,drug_col,cell_line_name,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,S_mean,S_max,synergy_bliss,drug_row_clinical_phase,drug_col_clinical_phase,MW_row,LogP_row,NumHDonors_row,NumHAcceptors_row,MW_col,LogP_col,NumHDonors_col,NumHAcceptors_col
50318,5-Fluorouracil,Dasatinib,4,2.371183893,1.611400054,19.291,9.373,38.93,36.095,37.5125,8.8485,23.1805,18.2215,-0.820882938,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
50319,5-Fluorouracil,Dasatinib,4,2.371183893,1.611400054,19.291,9.373,44.153,32.206,38.1795,9.5155,23.8475,18.8885,-2.937382938,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
50320,5-Fluorouracil,Dasatinib,4,2.371183893,1.611400054,19.291,9.373,34.801,25.24,30.0205,1.3565,15.6885,10.7295,-2.796007938,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
75893,5-Fluorouracil,Dasatinib,5,0.889435045,0.050755482,18.148,19.627,19.645,20.078,19.8615,-17.9135,0.974,0.2345,-7.81875142,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
75894,5-Fluorouracil,Dasatinib,5,0.889435045,0.050755482,18.148,19.627,27.468,26.817,27.1425,-10.6325,8.255,7.5155,-0.40300142,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
75895,5-Fluorouracil,Dasatinib,5,0.889435045,0.050755482,18.148,19.627,26.4,26.125,26.2625,-11.5125,7.375,6.6355,-2.48825142,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
75896,5-Fluorouracil,Dasatinib,5,0.889435045,0.050755482,18.148,19.627,16.686,18.494,17.59,-20.185,-1.2975,-2.037,-7.55731392,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
87325,5-Fluorouracil,Dasatinib,6,1.512728209,0.331976217,27.282,10.35,26.756,24.011,25.3835,-12.2485,6.5675,-1.8985,-5.648769108,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
87326,5-Fluorouracil,Dasatinib,6,1.512728209,0.331976217,27.282,10.35,31.846,26.247,29.0465,-8.5855,10.2305,1.7645,-2.375144108,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
87327,5-Fluorouracil,Dasatinib,6,1.512728209,0.331976217,27.282,10.35,21.67,21.434,21.552,-16.08,2.736,-5.73,-9.544894108,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
87328,5-Fluorouracil,Dasatinib,6,1.512728209,0.331976217,27.282,10.35,27.763,25.481,26.622,-11.01,7.806,-0.66,-5.508581608,4,4,130.078,-0.7977000000000001,2.0,2.0,488.01700000000034,3.313540000000002,3.0,9.0
16165,5-Fluorouracil,Dinaciclib,1,10.0,0.01240299,19.098,33.675,70.505,58.924,64.7145,11.9415,38.328,31.0395,1.872927236,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
16166,5-Fluorouracil,Dinaciclib,1,10.0,0.01240299,19.098,33.675,65.825,54.135,59.98,7.207,33.5935,26.305,-1.840635264,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
16167,5-Fluorouracil,Dinaciclib,1,10.0,0.01240299,19.098,33.675,62.459,55.921,59.19,6.417,32.8035,25.515,-1.947510264,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
16168,5-Fluorouracil,Dinaciclib,1,10.0,0.01240299,19.098,33.675,65.381,57.92,61.6505,8.8775,35.264,27.9755,2.312864736,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
27721,5-Fluorouracil,Dinaciclib,2,8.055628684,0.007049638,22.529,39.938,73.605,61.39,67.4975,5.0305,36.264,27.5595,0.410959766,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
27722,5-Fluorouracil,Dinaciclib,2,8.055628684,0.007049638,22.529,39.938,66.832,54.332,60.582,-1.885,29.3485,20.644,-6.490477734,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
27723,5-Fluorouracil,Dinaciclib,2,8.055628684,0.007049638,22.529,39.938,73.491,59.201,66.346,3.879,35.1125,26.408,-2.128102734,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
27724,5-Fluorouracil,Dinaciclib,2,8.055628684,0.007049638,22.529,39.938,73.781,63.232,68.5065,6.0395,37.273,28.5685,-0.230727734,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
34481,5-Fluorouracil,Dinaciclib,3,1.194144616,0.006460016,29.676,35.289,36.321,49.556,42.9385,-22.0265,10.456,7.6495,-7.186196187,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
34482,5-Fluorouracil,Dinaciclib,3,1.194144616,0.006460016,29.676,35.289,50.563,49.52,50.0415,-14.9235,17.559,14.7525,-2.671071187,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
34483,5-Fluorouracil,Dinaciclib,3,1.194144616,0.006460016,29.676,35.289,51.693,51.688,51.6905,-13.2745,19.208,16.4015,-3.025946187,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
34484,5-Fluorouracil,Dinaciclib,3,1.194144616,0.006460016,29.676,35.289,64.539,55.731,60.135,-4.83,27.6525,24.846,-0.975321187,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
50321,5-Fluorouracil,Dinaciclib,4,2.371183893,0.01102137,19.291,34.523,66.751,58.554,62.6525,8.8385,35.7455,28.1295,10.3044569,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
50322,5-Fluorouracil,Dinaciclib,4,2.371183893,0.01102137,19.291,34.523,57.098,49.046,53.072,-0.742,26.165,18.549,0.349081904,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
50323,5-Fluorouracil,Dinaciclib,4,2.371183893,0.01102137,19.291,34.523,56.964,54.603,55.7835,1.9695,28.8765,21.2605,2.964831904,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
50324,5-Fluorouracil,Dinaciclib,4,2.371183893,0.01102137,19.291,34.523,64.15,54.956,59.553,5.739,32.646,25.03,1.610394404,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
75897,5-Fluorouracil,Dinaciclib,5,0.889435045,0.011410861,18.148,16.882,41.012,30.518,35.765,0.735,18.25,17.617,4.183393106,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
75898,5-Fluorouracil,Dinaciclib,5,0.889435045,0.011410861,18.148,16.882,24.29,20.957,22.6235,-12.4065,5.1085,4.4755,-5.938919394,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
75899,5-Fluorouracil,Dinaciclib,5,0.889435045,0.011410861,18.148,16.882,29.807,24.2,27.0035,-8.0265,9.4885,8.8555,-1.559794394,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
75900,5-Fluorouracil,Dinaciclib,5,0.889435045,0.011410861,18.148,16.882,39.936,28.92,34.428,-0.602,16.913,16.28,0.941518106,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
87329,5-Fluorouracil,Dinaciclib,6,1.512728209,0.04,27.282,27.156,87.664,35.54,61.602,7.164,34.383,34.32,-10.58144817,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
87330,5-Fluorouracil,Dinaciclib,6,1.512728209,0.04,27.282,27.156,86.822,31.393,59.1075,4.6695,31.8885,31.8255,-9.722135673,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
87331,5-Fluorouracil,Dinaciclib,6,1.512728209,0.04,27.282,27.156,82.32,28.287,55.3035,0.8655,28.0845,28.0215,-8.927760673,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
87332,5-Fluorouracil,Dinaciclib,6,1.512728209,0.04,27.282,27.156,85.552,33.814,59.683,5.245,32.464,32.401,-4.139385673,4,3,130.078,-0.7977000000000001,2.0,2.0,396.4950000000003,2.2785000000000006,2.0,7.0
16169,5-Fluorouracil,Erlotinib,1,10.0,5.0,19.098,15.771,74.98,47.829,61.4045,26.5355,43.97,42.3065,2.716682542,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
16170,5-Fluorouracil,Erlotinib,1,10.0,5.0,19.098,15.771,77.262,47.049,62.1555,27.2865,44.721,43.0575,-0.510879958,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
16171,5-Fluorouracil,Erlotinib,1,10.0,5.0,19.098,15.771,75.258,51.551,63.4045,28.5355,45.97,44.3065,3.644620042,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
16172,5-Fluorouracil,Erlotinib,1,10.0,5.0,19.098,15.771,79.767,52.898,66.3325,31.4635,48.898,47.2345,6.539932542,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
27725,5-Fluorouracil,Erlotinib,2,8.055628684,5.0,22.529,6.673,45.214,44.103,44.6585,15.4565,30.0575,22.1295,-1.462360277,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
27726,5-Fluorouracil,Erlotinib,2,8.055628684,5.0,22.529,6.673,44.444,36.075,40.2595,11.0575,25.6585,17.7305,-3.693360277,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
27727,5-Fluorouracil,Erlotinib,2,8.055628684,5.0,22.529,6.673,47.842,41.921,44.8815,15.6795,30.2805,22.3525,-1.066422777,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
27728,5-Fluorouracil,Erlotinib,2,8.055628684,5.0,22.529,6.673,47.053,42.583,44.818,15.616,30.217,22.289,1.647639723,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
34485,5-Fluorouracil,Erlotinib,3,1.194144616,2.673264407,29.676,16.7,52.168,32.051,42.1095,-4.2665,18.9215,12.4335,-4.53170961,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
34486,5-Fluorouracil,Erlotinib,3,1.194144616,2.673264407,29.676,16.7,56.798,37.648,47.223,0.847,24.035,17.547,-3.66202211,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
34487,5-Fluorouracil,Erlotinib,3,1.194144616,2.673264407,29.676,16.7,54.884,38.913,46.8985,0.5225,23.7105,17.2225,0.27072789,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
34488,5-Fluorouracil,Erlotinib,3,1.194144616,2.673264407,29.676,16.7,56.327,44.092,50.2095,3.8335,27.0215,20.5335,0.82866539,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
50325,5-Fluorouracil,Erlotinib,4,2.371183893,5.0,19.291,12.964,76.278,41.145,58.7115,26.4565,42.584,39.4205,7.761160256,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
50326,5-Fluorouracil,Erlotinib,4,2.371183893,5.0,19.291,12.964,79.138,37.646,58.392,26.137,42.2645,39.101,5.551035256,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
50327,5-Fluorouracil,Erlotinib,4,2.371183893,5.0,19.291,12.964,81.983,47.044,64.5135,32.2585,48.386,45.2225,10.09666026,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
50328,5-Fluorouracil,Erlotinib,4,2.371183893,5.0,19.291,12.964,81.877,49.028,65.4525,33.1975,49.325,46.1615,9.037285256,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
75901,5-Fluorouracil,Erlotinib,5,0.889435045,5.0,18.148,10.325,41.071,18.889,29.98,1.507,15.7435,11.832,1.564182574,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
75902,5-Fluorouracil,Erlotinib,5,0.889435045,5.0,18.148,10.325,46.523,11.918,29.2205,0.7475,14.984,11.0725,-0.870442426,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
75903,5-Fluorouracil,Erlotinib,5,0.889435045,5.0,18.148,10.325,46.679,20.057,33.368,4.895,19.1315,15.22,-1.552692426,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
75904,5-Fluorouracil,Erlotinib,5,0.889435045,5.0,18.148,10.325,28.598,10.635,19.6165,-8.8565,5.38,1.4685,-11.13944243,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
87333,5-Fluorouracil,Erlotinib,6,1.512728209,5.0,27.282,21.89,52.455,37.444,44.9495,-4.2225,20.3635,17.6675,-5.098294106,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
87334,5-Fluorouracil,Erlotinib,6,1.512728209,5.0,27.282,21.89,54.292,27.109,40.7005,-8.4715,16.1145,13.4185,-6.901419106,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
87335,5-Fluorouracil,Erlotinib,6,1.512728209,5.0,27.282,21.89,50.379,27.751,39.065,-10.107,14.479,11.783,-3.701231606,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
87336,5-Fluorouracil,Erlotinib,6,1.512728209,5.0,27.282,21.89,58.63,41.669,50.1495,0.9775,25.5635,22.8675,-3.906294106,4,4,130.078,-0.7977000000000001,2.0,2.0,393.4430000000002,3.405100000000002,1.0,7.0
16173,5-Fluorouracil,geldanamycin,1,10.0,0.110592677,19.098,37.06,45.868,50.401,48.1345,-8.0235,20.0555,11.0745,-4.682311167,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
16174,5-Fluorouracil,geldanamycin,1,10.0,0.110592677,19.098,37.06,50.301,46.111,48.206,-7.952,20.127,11.146,-5.025373667,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
16175,5-Fluorouracil,geldanamycin,1,10.0,0.110592677,19.098,37.06,49.698,50.102,49.9,-6.258,21.821,12.84,-1.813186167,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
16176,5-Fluorouracil,geldanamycin,1,10.0,0.110592677,19.098,37.06,39.172,51.631,45.4015,-10.7565,17.3225,8.3415,-5.683998667,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
27729,5-Fluorouracil,geldanamycin,2,8.055628684,0.083490706,22.529,40.519,36.717,44.371,40.544,-22.504,9.02,0.025,-9.090682998,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
27730,5-Fluorouracil,geldanamycin,2,8.055628684,0.083490706,22.529,40.519,41.876,48.552,45.214,-17.834,13.69,4.695,-7.441370498,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
27731,5-Fluorouracil,geldanamycin,2,8.055628684,0.083490706,22.529,40.519,43.25,47.786,45.518,-17.53,13.994,4.999,-6.494995498,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
27732,5-Fluorouracil,geldanamycin,2,8.055628684,0.083490706,22.529,40.519,45.327,52.412,48.8695,-14.1785,17.3455,8.3505,-3.322620498,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
34489,5-Fluorouracil,geldanamycin,3,1.194144616,0.249185925,29.676,27.673,53.144,45.282,49.213,-8.136,20.5385,19.537,-8.444149605,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
34490,5-Fluorouracil,geldanamycin,3,1.194144616,0.249185925,29.676,27.673,51.61,43.169,47.3895,-9.9595,18.715,17.7135,-7.847524605,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
34491,5-Fluorouracil,geldanamycin,3,1.194144616,0.249185925,29.676,27.673,49.379,44.767,47.073,-10.276,18.3985,17.397,-5.313024605,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
34492,5-Fluorouracil,geldanamycin,3,1.194144616,0.249185925,29.676,27.673,56.081,44.584,50.3325,-7.0165,21.658,20.6565,-5.468087105,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
50329,5-Fluorouracil,geldanamycin,4,2.371183893,0.536666969,19.291,7.489,26.158,22.94,24.549,-2.231,11.159,5.258,-1.50903153,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
50330,5-Fluorouracil,geldanamycin,4,2.371183893,0.536666969,19.291,7.489,30.154,29.25,29.702,2.922,16.312,10.411,5.42228097,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
50331,5-Fluorouracil,geldanamycin,4,2.371183893,0.536666969,19.291,7.489,32.21,29.845,31.0275,4.2475,17.6375,11.7365,4.49815597,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
50332,5-Fluorouracil,geldanamycin,4,2.371183893,0.536666969,19.291,7.489,28.856,29.043,28.9495,2.1695,15.5595,9.6585,4.12821847,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
75905,5-Fluorouracil,geldanamycin,5,0.889435045,0.267913463,18.148,2.439,20.776,17.948,19.362,-1.225,9.0685,1.214,3.268537132,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
75906,5-Fluorouracil,geldanamycin,5,0.889435045,0.267913463,18.148,2.439,29.295,22.264,25.7795,5.1925,15.486,7.6315,8.969224632,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
75907,5-Fluorouracil,geldanamycin,5,0.889435045,0.267913463,18.148,2.439,23.649,21.041,22.345,1.758,12.0515,4.197,10.07253713,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
75908,5-Fluorouracil,geldanamycin,5,0.889435045,0.267913463,18.148,2.439,21.687,11.232,16.4595,-4.1275,6.166,-1.6885,7.869537132,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
87337,5-Fluorouracil,geldanamycin,6,1.512728209,0.035337844,27.282,55.624,33.457,54.974,44.2155,-38.6905,2.7625,-11.4085,-9.607367739,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
87338,5-Fluorouracil,geldanamycin,6,1.512728209,0.035337844,27.282,55.624,51.65,59.88,55.765,-27.141,14.312,0.141,-9.408617739,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
87339,5-Fluorouracil,geldanamycin,6,1.512728209,0.035337844,27.282,55.624,54.454,57.862,56.158,-26.748,14.705,0.534,-3.483305239,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
87340,5-Fluorouracil,geldanamycin,6,1.512728209,0.035337844,27.282,55.624,43.467,54.563,49.015,-33.891,7.562,-6.609,-7.202117739,4,0,130.078,-0.7977000000000001,2.0,2.0,560.6440000000005,2.408400000000001,3.0,9.0
16177,5-Fluorouracil,L-778123 free base,1,10.0,1.505026301,19.098,21.037,33.157,39.206,36.1815,-3.9535,16.114,15.1445,-3.667603537,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
16178,5-Fluorouracil,L-778123 free base,1,10.0,1.505026301,19.098,21.037,33.615,46.019,39.817,-0.318,19.7495,18.78,-4.562103537,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
16179,5-Fluorouracil,L-778123 free base,1,10.0,1.505026301,19.098,21.037,34.337,43.751,39.044,-1.091,18.9765,18.007,-0.209728537,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
16180,5-Fluorouracil,L-778123 free base,1,10.0,1.505026301,19.098,21.037,31.372,38.491,34.9315,-5.2035,14.864,13.8945,-4.687478537,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
27733,5-Fluorouracil,L-778123 free base,2,8.055628684,0.086994925,22.529,49.542,32.052,47.175,39.6135,-32.4575,3.578,-9.9285,-11.89139039,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
27734,5-Fluorouracil,L-778123 free base,2,8.055628684,0.086994925,22.529,49.542,33.296,54.356,43.826,-28.245,7.7905,-5.716,-9.089702889,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
27735,5-Fluorouracil,L-778123 free base,2,8.055628684,0.086994925,22.529,49.542,32.071,56.556,44.3135,-27.7575,8.278,-5.2285,-4.390702889,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
27736,5-Fluorouracil,L-778123 free base,2,8.055628684,0.086994925,22.529,49.542,29.444,51.309,40.3765,-31.6945,4.341,-9.1655,-9.940452889,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
34493,5-Fluorouracil,L-778123 free base,3,1.194144616,1.260811506,29.676,22.816,36.899,38.629,37.764,-14.728,11.518,8.088,-9.382627086,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
34494,5-Fluorouracil,L-778123 free base,3,1.194144616,1.260811506,29.676,22.816,41.768,37.282,39.525,-12.967,13.279,9.849,-4.975502086,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
34495,5-Fluorouracil,L-778123 free base,3,1.194144616,1.260811506,29.676,22.816,39.467,39.88,39.6735,-12.8185,13.4275,9.9975,-3.927252086,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
34496,5-Fluorouracil,L-778123 free base,3,1.194144616,1.260811506,29.676,22.816,42.388,42.403,42.3955,-10.0965,16.1495,12.7195,-2.217752086,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
50333,5-Fluorouracil,L-778123 free base,4,2.371183893,0.402733789,19.291,30.95,26.374,35.858,31.116,-19.125,5.9955,0.166,-6.561960391,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
50334,5-Fluorouracil,L-778123 free base,4,2.371183893,0.402733789,19.291,30.95,31.088,39.843,35.4655,-14.7755,10.345,4.5155,-3.226522891,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
50335,5-Fluorouracil,L-778123 free base,4,2.371183893,0.402733789,19.291,30.95,33.891,43.607,38.749,-11.492,13.6285,7.799,-0.680647891,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
50336,5-Fluorouracil,L-778123 free base,4,2.371183893,0.402733789,19.291,30.95,35.867,40.959,38.413,-11.828,13.2925,7.463,-3.004647891,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
75909,5-Fluorouracil,L-778123 free base,5,0.889435045,1.300262459,18.148,11.942,25.227,25.766,25.4965,-4.5935,10.4515,7.3485,3.927805615,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
75910,5-Fluorouracil,L-778123 free base,5,0.889435045,1.300262459,18.148,11.942,28.554,29.232,28.893,-1.197,13.848,10.745,5.107430615,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
75911,5-Fluorouracil,L-778123 free base,5,0.889435045,1.300262459,18.148,11.942,33.259,25.043,29.151,-0.939,14.106,11.003,7.139993115,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
75912,5-Fluorouracil,L-778123 free base,5,0.889435045,1.300262459,18.148,11.942,36.901,35.136,36.0185,5.9285,20.9735,17.8705,5.187618115,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
87341,5-Fluorouracil,L-778123 free base,6,1.512728209,0.515255542,27.282,33.487,33.643,37.292,35.4675,-25.3015,5.083,1.9805,-6.377441688,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
87342,5-Fluorouracil,L-778123 free base,6,1.512728209,0.515255542,27.282,33.487,26.712,33.674,30.193,-30.576,-0.1915,-3.294,-11.88481669,4,0,130.078,-0.7977000000000001,2.0,2.0,405.8890000000001,3.3052800000000016,0.0,5.0
